"","session","auditrate","taxrate","period","subject","sujeto","group","grupo","profit","ncorrectret","profitret","declared","deduction","totaldeduction","cheat","type","audited","fine","deductionsgroup","receivedfromgroup","taxrateproposed","ncorrectsum","groupdg","profitdg","proposerdg","offerdg","age_subject","gender","trust","ideology","income","publictransport","taxes","drivingfast","moneyfound","lying","accidentaldamage","litter","drivingalcohol","jobapplication","buyingstolen","profitriskav","dec1","dec2","dec3","dec4","dec5","dec6","dec7","dec8","dec9","dec10","hljump","safechoices","guessm2","guessm3","rankincome","lowincome","chile","init_pred","avg_pred","pred_correct","realdie","digitaldie","digitaldielie","lastroll","timeokdeclareok","subj_id","country","sess_code","totalprofit","timeokinitialinfook","timeokretaddingok","timeokresultsok","sess_id","audit","pred0","pred1","pred2","tax_20","tax_30","timedictator","timeokinicialriskaversionok","timeokloteriasok","lendmoney","lendstuff","dooropen","trustworthy","redistrib1","redistrib2","redistrib3","redistrib4","redistrib5","redistrib6","anx1","anx2","anx3","anx4","econself","nosecure","econcountrypers","econselfpers","digitaldie_actual","timeactualdiceok","timedigitaldiceok","econlosejob","own1","own2","own3","own4","own5","own6","own7","subjectivestatus2","norms","subjectivestatus1","own8","declared_frac","russia","oxford","shock","status","ncorrect_subjav","ncorrect_countrymed","ability_high","hh","amax","period1","c1","c2","c3","c4","c5","c6","c7","c8","c9","father_educ1","mother_educ1","family1","employment1","a51","b11","b21","b31","b41","b51","b61","b71","b81","social_active","parents_edhigh","grades_rating","grades_total","grades_calculus","grades_eligible","grades_relrating_inv","nosibling","T10","T20","T30","T40","T50","EndT","AR0","AR30","AR70","AR100","percevaded","difsalaries","highsalary","receiveshock","cost_comply","perform_high","non_fixed","subj_id1","avg_RET","treatment","treatment_lab","treatment2","treatment2_lab","HighTax"
"13479",50,20,20,5,10,922,4,-1,1264.5,8,1200,20,4,4,1,-1,0,0,274,68.5,-1,8,2,1,0,100,20,0,1,5,1,1,2,3,2,3,3,1,1,3,2,1.60000002384186,0,0,0,0,0,0,0,0,0,0,99,10,NA,NA,NA,NA,0,2,2,NA,1,4,1,4,27,50922,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0.983333349227905,0,NA,NA,240,0,1,NA,5.55000019073486,1,"Baseline",1,"Baseline",1
"13480",50,0,20,1,10,922,3,-1,610,3,450,100,20,20,1,-1,0,0,720,180,-1,3,2,1,0,100,20,0,1,5,1,1,2,3,2,3,3,1,1,3,2,1.60000002384186,0,0,0,0,0,0,0,0,0,0,99,10,NA,NA,NA,NA,0,2,1.33333337306976,NA,1,4,1,4,5,50922,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,0.777777791023254,0,NA,NA,90,0,1,NA,5.55000019073486,1,"Baseline",1,"Baseline",1
"13481",50,20,20,7,11,923,4,-1,1280,9,1350,1350,270,270,0,-1,0,0,800,200,-1,9,2,999,1,1,21,1,1,2,2,1,1,3,3,2,1,1,1,2,1,1.60000002384186,0,0,1,0,1,1,1,0,1,1,3,4,NA,NA,NA,NA,0,4,3.33333325386047,NA,5,3,0,3,27,50923,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,270,0,1,NA,8.44999980926514,1,"Baseline",1,"Baseline",1
"13482",50,0,20,4,11,923,2,-1,1410.5,9,1350,0,0,0,1,-1,0,0,242,60.5,-1,9,2,999,1,1,21,1,1,2,2,1,1,3,3,2,1,1,1,2,1,1.60000002384186,0,0,1,0,1,1,1,0,1,1,3,4,NA,NA,NA,NA,0,3,3.33333325386047,NA,5,3,0,3,27,50923,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,1,0,NA,NA,270,0,1,NA,8.44999980926514,1,"Baseline",1,"Baseline",1
"13483",50,20,20,4,11,923,4,-1,862.5,6,900,900,180,180,0,-1,0,0,570,142.5,-1,6,2,999,1,1,21,1,1,2,2,1,1,3,3,2,1,1,1,2,1,1.60000002384186,0,0,1,0,1,1,1,0,1,1,3,4,NA,NA,NA,NA,0,4,3.33333325386047,NA,5,3,0,3,27,50923,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,180,0,1,NA,8.44999980926514,1,"Baseline",1,"Baseline",1
"13484",50,20,20,5,11,923,4,-1,1118.5,7,1050,0,0,0,1,-1,0,0,274,68.5,-1,7,2,999,1,1,21,1,1,2,2,1,1,3,3,2,1,1,1,2,1,1.60000002384186,0,0,1,0,1,1,1,0,1,1,3,4,NA,NA,NA,NA,0,4,3.33333325386047,NA,5,3,0,3,27,50923,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,210,0,1,NA,8.44999980926514,1,"Baseline",1,"Baseline",1
"13485",50,0,20,1,11,923,2,-1,1192.5,9,1350,1350,270,270,0,-1,0,0,450,112.5,-1,9,2,999,1,1,21,1,1,2,2,1,1,3,3,2,1,1,1,2,1,1.60000002384186,0,0,1,0,1,1,1,0,1,1,3,4,NA,NA,NA,NA,0,3,3.33333325386047,NA,5,3,0,3,15,50923,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,0,0,NA,NA,270,0,1,NA,8.44999980926514,1,"Baseline",1,"Baseline",1
"13486",50,20,20,2,11,923,4,-1,1725,11,1650,0,0,0,1,-1,0,0,300,75,-1,11,2,999,1,1,21,1,1,2,2,1,1,3,3,2,1,1,1,2,1,1.60000002384186,0,0,1,0,1,1,1,0,1,1,3,4,NA,NA,NA,NA,0,4,3.33333325386047,NA,5,3,0,3,22,50923,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,330,0,1,NA,8.44999980926514,1,"Baseline",1,"Baseline",1
"13487",50,20,20,8,11,923,4,-1,1591,8,1200,1200,240,240,0,-1,0,0,2524,631,-1,8,2,999,1,1,21,1,1,2,2,1,1,3,3,2,1,1,1,2,1,1.60000002384186,0,0,1,0,1,1,1,0,1,1,3,4,NA,NA,NA,NA,0,4,3.33333325386047,NA,5,3,0,3,25,50923,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,240,0,1,NA,8.44999980926514,1,"Baseline",1,"Baseline",1
"13488",50,0,20,8,11,923,1,-1,1485,9,1350,0,0,0,1,-1,0,0,540,135,-1,9,2,999,1,1,21,1,1,2,2,1,1,3,3,2,1,1,1,2,1,1.60000002384186,0,0,1,0,1,1,1,0,1,1,3,4,NA,NA,NA,NA,0,3,3.33333325386047,NA,5,3,0,3,29,50923,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,1,0,NA,NA,270,0,1,NA,8.44999980926514,1,"Baseline",1,"Baseline",1
"13489",50,0,20,9,11,923,3,-1,900,6,900,0,0,0,1,-1,0,0,0,0,-1,6,2,999,1,1,21,1,1,2,2,1,1,3,3,2,1,1,1,2,1,1.60000002384186,0,0,1,0,1,1,1,0,1,1,3,4,NA,NA,NA,NA,0,3,3.33333325386047,NA,5,3,0,3,28,50923,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,1,0,NA,NA,180,0,1,NA,8.44999980926514,1,"Baseline",1,"Baseline",1
"13490",50,20,20,10,11,923,4,-1,1530,8,1200,1200,240,240,0,-1,0,0,2280,570,-1,8,2,999,1,1,21,1,1,2,2,1,1,3,3,2,1,1,1,2,1,1.60000002384186,0,0,1,0,1,1,1,0,1,1,3,4,NA,NA,NA,NA,0,4,3.33333325386047,NA,5,3,0,3,28,50923,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,240,0,1,NA,8.44999980926514,1,"Baseline",1,"Baseline",1
"13491",50,0,20,7,11,923,3,-1,1220,7,1050,0,0,0,1,-1,0,0,680,170,-1,7,2,999,1,1,21,1,1,2,2,1,1,3,3,2,1,1,1,2,1,1.60000002384186,0,0,1,0,1,1,1,0,1,1,3,4,NA,NA,NA,NA,0,3,3.33333325386047,NA,5,3,0,3,29,50923,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,1,0,NA,NA,210,0,1,NA,8.44999980926514,1,"Baseline",1,"Baseline",1
"13492",50,20,20,9,11,923,4,-1,1477.5,11,1650,1650,330,330,0,-1,0,0,630,157.5,-1,11,2,999,1,1,21,1,1,2,2,1,1,3,3,2,1,1,1,2,1,1.60000002384186,0,0,1,0,1,1,1,0,1,1,3,4,NA,NA,NA,NA,0,4,3.33333325386047,NA,5,3,0,3,27,50923,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,330,0,1,NA,8.44999980926514,1,"Baseline",1,"Baseline",1
"13493",50,20,20,6,11,923,4,-1,1516.25,10,1500,1500,300,300,0,-1,0,0,1265,316.25,-1,10,2,999,1,1,21,1,1,2,2,1,1,3,3,2,1,1,1,2,1,1.60000002384186,0,0,1,0,1,1,1,0,1,1,3,4,NA,NA,NA,NA,0,4,3.33333325386047,NA,5,3,0,3,28,50923,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,300,0,1,NA,8.44999980926514,1,"Baseline",1,"Baseline",1
"13494",50,0,20,2,11,923,2,-1,1410,9,1350,0,0,0,1,-1,0,0,240,60,-1,9,2,999,1,1,21,1,1,2,2,1,1,3,3,2,1,1,1,2,1,1.60000002384186,0,0,1,0,1,1,1,0,1,1,3,4,NA,NA,NA,NA,0,3,3.33333325386047,NA,5,3,0,3,27,50923,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,1,0,NA,NA,270,0,1,NA,8.44999980926514,1,"Baseline",1,"Baseline",1
"13495",50,20,20,3,11,923,4,-1,1051,8,1200,1200,240,240,0,-1,0,0,364,91,-1,8,2,999,1,1,21,1,1,2,2,1,1,3,3,2,1,1,1,2,1,1.60000002384186,0,0,1,0,1,1,1,0,1,1,3,4,NA,NA,NA,NA,0,4,3.33333325386047,NA,5,3,0,3,25,50923,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,240,0,1,NA,8.44999980926514,1,"Baseline",1,"Baseline",1
"13496",50,0,20,3,11,923,1,-1,1215.5,8,1200,0,0,0,1,-1,0,0,62,15.5,-1,8,2,999,1,1,21,1,1,2,2,1,1,3,3,2,1,1,1,2,1,1.60000002384186,0,0,1,0,1,1,1,0,1,1,3,4,NA,NA,NA,NA,0,3,3.33333325386047,NA,5,3,0,3,28,50923,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,1,0,NA,NA,240,0,1,NA,8.44999980926514,1,"Baseline",1,"Baseline",1
"13497",50,0,20,10,11,923,4,-1,1546,10,1500,0,0,0,1,-1,0,0,184,46,-1,10,2,999,1,1,21,1,1,2,2,1,1,3,3,2,1,1,1,2,1,1.60000002384186,0,0,1,0,1,1,1,0,1,1,3,4,NA,NA,NA,NA,0,3,3.33333325386047,NA,5,3,0,3,26,50923,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,1,0,NA,NA,300,0,1,NA,8.44999980926514,1,"Baseline",1,"Baseline",1
"13498",50,20,20,1,11,923,4,-1,1425,9,1350,0,0,0,1,-1,0,0,300,75,-1,9,2,999,1,1,21,1,1,2,2,1,1,3,3,2,1,1,1,2,1,1.60000002384186,0,0,1,0,1,1,1,0,1,1,3,4,NA,NA,NA,NA,0,4,3.33333325386047,NA,5,3,0,3,24,50923,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,270,0,1,NA,8.44999980926514,1,"Baseline",1,"Baseline",1
"13499",50,0,20,6,11,923,4,-1,920,5,750,0,0,0,1,-1,0,0,680,170,-1,5,2,999,1,1,21,1,1,2,2,1,1,3,3,2,1,1,1,2,1,1.60000002384186,0,0,1,0,1,1,1,0,1,1,3,4,NA,NA,NA,NA,0,3,3.33333325386047,NA,5,3,0,3,28,50923,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,1,0,NA,NA,150,0,1,NA,8.44999980926514,1,"Baseline",1,"Baseline",1
"13500",50,0,20,5,11,923,2,-1,1520,10,1500,0,0,0,1,-1,0,0,80,20,-1,10,2,999,1,1,21,1,1,2,2,1,1,3,3,2,1,1,1,2,1,1.60000002384186,0,0,1,0,1,1,1,0,1,1,3,4,NA,NA,NA,NA,0,3,3.33333325386047,NA,5,3,0,3,27,50923,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,1,0,NA,NA,300,0,1,NA,8.44999980926514,1,"Baseline",1,"Baseline",1
"13501",50,20,20,7,12,924,2,-1,1608.5,12,1800,1800,360,360,0,-1,0,0,674,168.5,-1,12,4,500,1,500,19,1,0,5,14,2,1,3,3,3,3,2,1,1,1,1.60000002384186,0,0,0,0,0,0,1,1,1,1,7,6,NA,NA,NA,NA,0,2,2.66666674613953,NA,6,4,0,6,27,50924,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,360,0,1,NA,10.3000001907349,1,"Baseline",1,"Baseline",1
"13502",50,0,20,4,12,924,4,-1,1805,12,1800,0,0,0,1,-1,0,0,20,5,-1,12,4,500,1,500,19,1,0,5,14,2,1,3,3,3,3,2,1,1,1,1.60000002384186,0,0,0,0,0,0,1,1,1,1,7,6,NA,NA,NA,NA,0,3,2.66666674613953,NA,6,4,0,6,28,50924,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,1,0,NA,NA,360,0,1,NA,10.3000001907349,1,"Baseline",1,"Baseline",1
"13503",50,0,20,2,12,924,4,-1,1752.5,11,1650,0,0,0,1,-1,0,0,410,102.5,-1,11,4,500,1,500,19,1,0,5,14,2,1,3,3,3,3,2,1,1,1,1.60000002384186,0,0,0,0,0,0,1,1,1,1,7,6,NA,NA,NA,NA,0,3,2.66666674613953,NA,6,4,0,6,23,50924,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,1,0,NA,NA,330,0,1,NA,10.3000001907349,1,"Baseline",1,"Baseline",1
"13504",50,20,20,5,12,924,2,-1,1945,13,1950,1950,390,390,0,-1,1,0,1540,385,-1,13,4,500,1,500,19,1,0,5,14,2,1,3,3,3,3,2,1,1,1,1.60000002384186,0,0,0,0,0,0,1,1,1,1,7,6,NA,NA,NA,NA,0,2,2.66666674613953,NA,6,4,0,6,26,50924,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,390,0,1,NA,10.3000001907349,1,"Baseline",1,"Baseline",1
